x	y	effect_size
-4.2975850105285645	-36.992488861083984	-0.419841609
-3.907424211502075	-40.478851318359375	-0.66263921
-3.0686793327331543	-37.32130432128906	-0.02712719
-2.823345899581909	-36.38551330566406	-0.624419654
-5.445516586303711	-37.52216720581055	-0.955151684
-10.665287017822266	-31.5385799407959	-0.215341685
-48.332759857177734	-17.741273880004883	0.113739192
-46.328529357910156	-14.663725852966309	0.405135428
-14.480231285095215	-31.28628921508789	-0.700125028
-12.039886474609375	-33.42340087890625	0.360802942
-12.178609848022461	-38.22332000732422	-0.52096525
-16.68780517578125	-27.958913803100586	-0.216693252
-12.723287582397461	-30.283466339111328	-0.278162948
-13.260686874389648	-32.678462982177734	0.495942842
-20.1547908782959	-33.05726623535156	-0.724936624
-12.457529067993164	-32.11159133911133	0.450948443
-20.133100509643555	-32.99933624267578	-0.816824884
-49.10210037231445	-16.464759826660156	-0.254053977
-42.20404052734375	-27.86083984375	-0.649695697
-38.29255676269531	-22.72245216369629	0.606771505
-44.47810363769531	-25.576704025268555	0.481479043
-42.26545715332031	-29.738140106201172	-0.777075776
-43.650089263916016	-27.531906127929688	-0.666314562
-44.21131896972656	-27.266521453857422	-0.593900965
-43.43659973144531	-25.831811904907227	0.594617172
-2.2531495094299316	-38.33015823364258	0.176215883
-39.89742660522461	-24.912946701049805	0.605222969
-45.51498031616211	-26.697521209716797	0.290580892
-40.737056732177734	-24.798297882080078	0.628770144
-41.9610595703125	-26.027204513549805	0.84847803
-38.84027099609375	-29.703096389770508	0.270044627
-44.745018005371094	-29.46644401550293	-0.971733125
-43.44701385498047	-28.230182647705078	-0.845463973
-39.5069580078125	-25.98660659790039	0.493103287
-38.455650329589844	-33.17222595214844	0.144908542
-43.493995666503906	-30.975400924682617	-0.875461003
-41.8012580871582	-30.996091842651367	-0.768706186
-41.21112823486328	-27.401742935180664	0.531851332
-42.774131774902344	-30.128042221069336	-0.967024361
-41.27412414550781	-33.34596633911133	-0.680235267
-39.98576354980469	-30.926294326782227	-0.709566125
-38.45467758178711	-32.212249755859375	-0.266468571
-41.281532287597656	-33.60893630981445	-0.660184119
-38.554569244384766	-31.6613712310791	-0.719840536
-38.803653717041016	-29.29671287536621	0.391343188
-37.33598327636719	-30.587587356567383	-0.920984167
0.11619485914707184	-33.34404754638672	0.574590577
12.043764114379883	-36.38819122314453	0.453077078
7.318385124206543	-4.606754779815674	-0.385365263
17.843584060668945	7.222401142120361	0.153376447
2.9849302768707275	-34.5450439453125	0.067171609
36.211669921875	-17.029712677001953	0.161210158
11.926791191101074	16.824777603149414	-0.078517991
23.830358505249023	-15.383503913879395	-0.127088704
-2.805756092071533	-32.78367614746094	0.321199092
9.38526725769043	-27.348602294921875	0.46578455
-5.910743236541748	-28.299497604370117	0.21449514
34.41904067993164	-0.876416802406311	0.625578338
7.065398693084717	7.234081268310547	-0.712296307
13.599852561950684	22.729713439941406	-0.443927463
8.791876792907715	-17.63644790649414	0.209726911
-34.69401550292969	16.395477294921875	-0.478175789
1.5467190742492676	21.07632827758789	-0.821154382
32.93110275268555	-28.30519676208496	-0.271005072
18.55376434326172	7.212796688079834	-0.415386715
12.724003791809082	9.974942207336426	0.642761511
26.233678817749023	-14.859514236450195	0.189572132
12.489108085632324	-6.5035810470581055	0.338624964
9.377693176269531	-27.3585262298584	0.28718546
7.008972644805908	-14.892094612121582	0.133619557
-15.856563568115234	21.398439407348633	0.231210597
14.089374542236328	-38.921424865722656	0.182624902
1.6676291227340698	3.8395040035247803	-0.383285484
19.2944393157959	-30.961162567138672	0.520641145
37.30451583862305	-22.074951171875	0.717101459
17.398395538330078	-33.32523727416992	-0.696237726
28.849985122680664	0.8134021162986755	0.179864637
24.06792449951172	-3.470594644546509	0.100954783
13.181053161621094	4.662405490875244	-0.670904545
36.54188537597656	-23.324098587036133	0.681450219
21.340925216674805	-11.142212867736816	0.748685603
5.828811168670654	-13.286715507507324	0.091297944
12.105388641357422	5.344605445861816	-0.454745594
9.953216552734375	-20.06797218322754	0.585455554
42.57418441772461	-23.235803604125977	0.067235112
-9.784401893615723	-7.529821872711182	0.943511987
12.80853271484375	-17.830764770507812	0.264847872
13.10412883758545	21.332014083862305	-0.936890923
-10.593318939208984	39.30324935913086	-0.11848987
24.546722412109375	-10.662656784057617	-0.320216361
8.811766624450684	23.408729553222656	-0.709598843
16.837989807128906	19.596370697021484	-0.491023667
-21.620079040527344	39.72550582885742	-0.252212946
11.91340446472168	10.0151948928833	0.360603259
-15.236725807189941	-20.63813018798828	-0.225004478
-24.250606536865234	-11.64965534210205	0.520880744
34.34760665893555	-5.044851779937744	0.424850025
2.97440242767334	-30.966434478759766	0.195141117
22.741466522216797	17.10671043395996	-0.153907054
3.6185925006866455	9.170038223266602	0.139495638
27.230308532714844	-10.809576988220215	0.085681892
40.78350830078125	11.162932395935059	0.512591516
5.457475662231445	-33.236480712890625	-0.060870608
0.2907942831516266	-27.310274124145508	0.626887253
33.25127410888672	-28.78996467590332	-0.347721738
-0.917373776435852	-34.40169906616211	-0.278108013
-20.622718811035156	-18.19754409790039	0.197434893
17.307907104492188	-3.0379598140716553	0.237859227
-32.905208587646484	-19.0751953125	0.912309355
25.35337257385254	-21.526763916015625	-0.320422833
2.6116819381713867	18.195884704589844	-0.475844529
6.5390825271606445	6.230918884277344	-0.390880597
13.450889587402344	16.813512802124023	-0.671092586
-35.09454345703125	5.391547203063965	0.673736555
3.4941928386688232	-34.374847412109375	-0.108212289
-13.41659927368164	9.203277587890625	-0.042022141
39.25855255126953	-10.976517677307129	-0.284579569
11.439263343811035	-17.068523406982422	0.408217206
-0.6841986775398254	-27.601016998291016	0.683144119
-24.364482879638672	-11.74193000793457	0.336013232
20.568449020385742	-1.3739426136016846	0.161522096
-5.180771827697754	2.4561798572540283	-0.406744919
7.75939416885376	46.4499626159668	-1.161426316
-3.023207902908325	-25.374839782714844	0.197520346
-17.190444946289062	30.780609130859375	-0.987879541
23.560821533203125	-4.527900218963623	-0.073648384
15.434489250183105	13.029117584228516	0.241809032
20.641376495361328	-14.098845481872559	0.419524168
13.386224746704102	9.343779563903809	0.170142035
-16.229219436645508	-4.962027549743652	0.023366973
22.04741096496582	20.71035385131836	0.041650252
-22.627803802490234	33.516971588134766	-0.133344239
-30.226457595825195	33.72934341430664	0.408971786
0.8249542117118835	-20.275712966918945	0.081600771
-25.911069869995117	23.242006301879883	0.620480857
9.333992004394531	22.716312408447266	-0.499405456
5.026137351989746	-28.836034774780273	-0.018986206
31.195955276489258	-14.461020469665527	0.44935448
41.337196350097656	-22.29132080078125	0.141846423
22.217676162719727	-4.8323655128479	0.399499189
19.404735565185547	-13.46726131439209	0.655253464
-0.6653492450714111	-18.633718490600586	0.214935077
32.8723030090332	2.1161115169525146	-0.337247184
9.500347137451172	17.76014518737793	-0.227761613
16.11876106262207	5.236713409423828	0.041293316
31.00118637084961	-9.964521408081055	-0.479312739
43.942604064941406	-7.520375728607178	0.369302467
-10.36601734161377	48.82558059692383	-0.5826928
11.883475303649902	-11.085014343261719	-0.280710467
23.337125778198242	10.556429862976074	-0.53973456
-1.993675708770752	-33.01451873779297	0.192035917
39.41860580444336	-6.57050085067749	0.147159013
22.07229995727539	-33.20323181152344	-0.014749147
-25.33926010131836	16.555051803588867	0.294629343
14.813382148742676	-37.34688186645508	0.110328872
