x	y	effect_size
16.669225692749023	-22.56597137451172	1.085683494
16.16927719116211	-23.382877349853516	1.064453633
20.3760929107666	-22.848726272583008	1.003088205
19.886310577392578	-23.19547462463379	1.029441475
16.477785110473633	-22.776710510253906	1.021183621
5.71677827835083	-29.32795524597168	0.736012346
11.228201866149902	-38.191505432128906	0.399678566
11.336584091186523	-38.391178131103516	0.593408797
6.544940948486328	-31.448223114013672	1.002900675
5.590778827667236	-30.305646896362305	0.577963822
18.668195724487305	-28.357421875	0.752669052
20.021385192871094	-28.04931640625	0.709254207
7.313199520111084	-31.076902389526367	0.897556941
2.4517085552215576	-33.597408294677734	0.791866192
18.801868438720703	-28.99428939819336	0.952628892
2.4305670261383057	-33.6169319152832	0.762163806
20.1353816986084	-28.643301010131836	1.031586119
11.778951644897461	-37.45854949951172	0.677058342
-12.650345802307129	-37.48725509643555	1.059582277
-17.104156494140625	-37.002620697021484	1.155677364
-15.027965545654297	-35.22978973388672	1.240970772
-14.67048454284668	-40.5267219543457	0.660742862
-14.124975204467773	-37.77711486816406	1.170678309
-13.265369415283203	-37.40168380737305	1.294213781
-15.86398983001709	-35.25446701049805	1.354562592
21.147470474243164	-22.245750427246094	1.222075527
-18.02464485168457	-35.97551727294922	1.07165215
-14.984853744506836	-35.475502014160156	1.174162454
-17.13422203063965	-36.30928421020508	1.184742579
-16.500520706176758	-36.4609260559082	1.288049625
-17.880922317504883	-38.53022384643555	-0.443519966
-13.041999816894531	-38.46392822265625	0.814316082
-14.148391723632812	-37.99720764160156	0.976729327
-17.694305419921875	-36.58386993408203	0.955344817
-18.781448364257812	-38.15030288696289	-0.443432443
-15.636329650878906	-38.57344436645508	0.170375429
-14.855088233947754	-40.89688491821289	-0.358750392
-20.97606658935547	-39.00471115112305	0.334061313
-15.01994800567627	-38.90660095214844	-0.13673297
-17.30661392211914	-39.885414123535156	-0.886238585
-18.076751708984375	-41.21194076538086	-1.076717611
-18.60000228881836	-40.05155944824219	-1.182669655
-17.29769515991211	-40.39570236206055	-1.178958889
-18.495779037475586	-40.64390563964844	-1.20408142
-20.23866844177246	-39.3853874206543	-1.026519493
-19.390188217163086	-41.187408447265625	-1.242059881
-25.14029884338379	1.6656581163406372	1.053445999
4.675410270690918	3.85874605178833	1.183599622
-1.2436182498931885	-7.803307056427002	1.089020111
8.289127349853516	-5.80370569229126	1.241878583
-26.061962127685547	2.775529146194458	1.186597948
27.670900344848633	2.636681318283081	1.356371586
13.473515510559082	-4.151351451873779	1.227319841
0.8632200956344604	2.164029836654663	1.06461214
-32.87444305419922	3.4150502681732178	1.272263492
6.304276466369629	8.998614311218262	1.170577837
1.7671507596969604	-1.0185848474502563	0.99538633
22.2103271484375	-1.7299389839172363	1.350870951
8.48116397857666	-19.257251739501953	1.023042772
