x	y	cluster	word
37.08952713012695	13.285539627075195	3	his
35.58458709716797	14.314421653747559	3	her
32.583457946777344	15.303460121154785	3	she
-4.295376777648926	-12.253610610961914	4	white
17.310317993164062	-23.673431396484375	4	girl
-32.61964797973633	0.21691128611564636	4	daughter
-15.040872573852539	-14.536842346191406	10	sister
-2.6588194370269775	-13.59288215637207	4	asian
6.206079959869385	-18.048206329345703	4	french
-5.673184871673584	-11.248861312866211	4	indian
-2.748006820678711	-14.929275512695312	4	chinese
-9.849020957946777	-12.721822738647461	4	japanese
-3.650726318359375	-13.679527282714844	4	german
-8.872354507446289	-10.913591384887695	4	italian
-35.41156768798828	3.9514358043670654	4	british
-35.428672790527344	5.4585137367248535	4	thai
-35.28647994995117	2.690480947494507	4	korean
-36.85807418823242	3.9398586750030518	4	australian
-40.39645004272461	7.992589473724365	4	filipino
-40.75883483886719	8.336798667907715	4	indonesian
54.77032470703125	4.058703899383545	3	The
35.89897537231445	12.745877265930176	3	one
48.07373046875	6.834740161895752	5	like
-0.223561629652977	36.28317642211914	0	would
48.9759407043457	3.6300814151763916	1	This
0.5623601078987122	-47.46031188964844	7	time
14.135228157043457	5.996037483215332	8	get
51.63749694824219	9.197327613830566	0	also
34.541717529296875	11.473870277404785	3	You
29.44148826599121	2.5767781734466553	1	new
40.02528762817383	-17.773263931274414	10	people
35.91256332397461	10.806983947753906	3	first
5.917581558227539	7.172638416290283	8	make
45.875205993652344	5.302030086517334	5	good
9.92066764831543	18.61887550354004	8	know
49.765167236328125	2.0950846672058105	1	see
-4.156113624572754	-49.296512603759766	7	may
-8.672173500061035	33.28751754760742	0	could
16.5240421295166	3.9332427978515625	8	use
52.607242584228516	6.555514812469482	0	And
-10.299142837524414	19.305984497070312	6	way
29.498228073120117	2.1950018405914307	1	New
50.09208297729492	7.231800556182861	0	well
33.34457778930664	-13.670175552368164	4	work
36.617191314697266	9.575952529907227	3	two
10.658137321472168	5.885826110839844	8	think
42.504432678222656	18.69651222229004	0	much
-6.061409950256348	-51.97419357299805	7	years
1.0682388544082642	39.792091369628906	0	many
27.252212524414062	4.083226203918457	4	back
44.704402923583984	9.27340030670166	3	For
15.760111808776855	4.464643478393555	8	need
-0.3356027901172638	-49.563316345214844	7	year
-7.498537063598633	32.31373596191406	6	even
47.63468933105469	9.996368408203125	0	really
-16.829696655273438	10.473939895629883	8	want
25.450580596923828	21.97708511352539	5	great
3.1103549003601074	-49.283267974853516	7	day
42.433433532714844	6.365890026092529	5	right
43.40293884277344	5.6068854331970215	5	best
24.377708435058594	11.3988618850708	6	made
-26.377914428710938	-5.763204097747803	9	views
49.736839294433594	9.853431701660156	0	But
-0.9590637683868408	5.831839561462402	8	find
13.367107391357422	6.95609712600708	8	take
-34.976444244384766	-22.228647232055664	2	information
-16.169090270996094	22.814369201660156	6	used
35.227935791015625	3.839077949523926	5	love
39.067726135253906	-13.14223861694336	4	home
0.008085457608103752	27.842164993286133	6	last
53.027305603027344	4.157075881958008	3	What
-5.710042953491211	21.486364364624023	6	going
17.62087631225586	4.356655597686768	8	help
35.17666244506836	21.377182006835938	0	still
51.534027099609375	5.502874374389648	3	There
40.40583419799805	8.148077964782715	3	All
-4.608870029449463	-48.613956451416016	7	May
36.83773422241211	14.716708183288574	3	They
30.79568862915039	-17.07408332824707	4	life
36.11875534057617	20.55081558227539	0	around
38.64669418334961	-14.823431968688965	4	world
-11.173744201660156	20.443115234375	6	little
47.94001007080078	0.2625775933265686	1	look
38.40533447265625	6.194646835327148	6	got
52.20914077758789	4.96700382232666	3	That
-0.6438334584236145	16.190221786499023	6	part
-9.577685356140137	18.160423278808594	6	long
27.286483764648438	20.384658813476562	5	better
39.0283317565918	18.185932159423828	3	every
39.067726135253906	-13.14223861694336	4	Home
34.39864730834961	-18.748210906982422	9	things
35.783416748046875	-2.147948980331421	1	Posted
50.62725067138672	8.528165817260742	0	something
29.367891311645508	-14.852534294128418	4	game
53.5866584777832	5.361027717590332	3	With
-20.726253509521484	16.797704696655273	5	available
-16.566946029663086	31.765363693237305	0	never
-4.000126838684082	13.533161163330078	8	using
2.959261655807495	-14.871268272399902	4	place
14.639151573181152	-12.204858779907227	4	site
-21.908597946166992	-21.70755958557129	2	online
43.90776443481445	17.738632202148438	0	another
-35.599266052246094	-17.272075653076172	2	system
12.697911262512207	34.381011962890625	1	found
41.62443542480469	8.90291976928711	3	How
40.45556640625	11.536331176757812	3	When
-4.0936760902404785	-51.505889892578125	7	days
34.9370002746582	20.20895767211914	0	without
7.568600654602051	36.72031021118164	0	always
1.9719070196151733	30.342548370361328	0	different
0.104908786714077	32.15143585205078	0	next
-8.862326622009277	6.779272079467773	8	set
0.05899946391582489	37.029296875	0	must
-18.910818099975586	33.33012390136719	0	since
36.08372497558594	-6.371052265167236	1	video
25.25019645690918	23.19550323486328	5	sure
-33.510501861572266	10.515454292297363	9	lot
39.7237548828125	9.619765281677246	3	Your
43.21019744873047	13.988276481628418	0	More
7.552549362182617	-7.902998447418213	9	number
0.7213158011436462	-30.708147048950195	2	service
5.058261394500732	-9.307382583618164	9	three
-3.8846378326416016	37.8507080078125	0	including
32.583457946777344	15.303460121154785	3	She
34.84172821044922	-9.394905090332031	1	show
25.033836364746094	7.0882487297058105	6	end
18.590303421020508	-31.202960968017578	10	family
24.682565689086914	3.893402338027954	1	looking
33.817405700683594	9.618760108947754	3	thing
-10.641804695129395	-16.361770629882812	4	name
35.185752868652344	13.0924711227417	3	One
32.342323303222656	-2.438089370727539	1	post
