x	y	cluster	word
-42.457061767578125	36.54868698120117	7	asian
-40.43147659301758	36.78725051879883	7	thai
-37.39706802368164	33.26356506347656	7	korean
-35.71221923828125	32.67084503173828	7	filipino
-32.066375732421875	36.27230453491211	7	indonesian
-22.427352905273438	26.00909423828125	5	haitian
-29.046226501464844	31.565702438354492	7	kenyan
21.281707763671875	-10.175373077392578	4	ago
-19.920480728149414	-16.333297729492188	3	page
8.289791107177734	8.637484550476074	2	per
15.420384407043457	-15.6681547164917	4	bit
-19.354307174682617	-15.820419311523438	3	Page
-30.768564224243164	1.2660309076309204	8	San
-22.393518447875977	-15.553210258483887	2	box
-26.474576950073242	1.3867822885513306	8	Mar
7.4901885986328125	-22.68084716796875	4	Jun
22.20685386657715	-4.177639484405518	4	Oct
18.988815307617188	-3.3225579261779785	4	Sep
-48.77086639404297	7.483400821685791	0	Island
15.985854148864746	-38.53925323486328	10	poor
23.38304901123047	-10.596099853515625	4	onto
17.197254180908203	-26.852773666381836	3	traffic
-22.393518447875977	-15.553210258483887	2	Box
10.576562881469727	2.1529600620269775	2	package
-15.28657054901123	-34.683189392089844	6	thread
27.25458335876465	-0.9594175219535828	4	Thu
-33.89719009399414	-5.139241695404053	8	sea
-27.070470809936523	-14.884907722473145	2	plastic
-6.669380187988281	-33.35962677001953	6	luck
-10.225116729736328	-13.716434478759766	3	signal
-15.468598365783691	-35.190921783447266	6	Thread
5.510618686676025	-23.677719116210938	4	ran
-23.96758270263672	-25.128372192382812	4	twice
-17.167253494262695	-12.563334465026855	1	USB
-42.457061767578125	36.54868698120117	7	Asian
-7.3774943351745605	-8.390219688415527	3	interface
11.956999778747559	-40.63737106323242	10	stress
12.386846542358398	-6.678616046905518	3	layer
-6.0254082679748535	-7.974126815795898	3	input
36.500465393066406	10.29116153717041	4	RSS
-38.39094924926758	21.444467544555664	1	Sony
-33.89719009399414	-5.139241695404053	8	Sea
-48.872161865234375	7.208725452423096	0	island
-41.583187103271484	37.354652404785156	7	Asia
-35.05381774902344	29.613981246948242	7	Pacific
19.57901954650879	-7.378399848937988	4	Inc
-22.417064666748047	24.712871551513672	5	Kingdom
24.866167068481445	10.491677284240723	3	hardware
-47.329586029052734	6.973837852478027	0	village
-16.288984298706055	-9.397819519042969	1	Yahoo
-11.412455558776855	-17.092493057250977	3	Index
8.169829368591309	-24.262218475341797	4	min
-44.89701843261719	-11.835250854492188	9	Orange
-11.412455558776855	-17.092493057250977	3	index
-47.38657760620117	6.396492958068848	0	Village
47.58829116821289	20.958383560180664	2	PDT
-37.169090270996094	23.010417938232422	1	Samsung
-16.543344497680664	-34.10232925415039	6	string
18.15216064453125	-36.50674057006836	10	noise
8.689054489135742	-26.78421974182129	4	kick
34.49166488647461	2.9730758666992188	3	wherein
-14.735315322875977	-25.845062255859375	6	poker
50.098960876464844	11.2122163772583	4	aspect
-22.79378318786621	-17.83412742614746	2	pic
-34.8373908996582	6.179293155670166	5	Kim
54.24209213256836	11.977855682373047	3	implementation
17.516508102416992	-12.066407203674316	4	inner
-16.16727066040039	-17.35147476196289	3	HTML
-34.25907516479492	-25.249727249145508	9	raw
25.06570053100586	-14.13351821899414	4	wanna
17.88784408569336	-39.77067947387695	10	suffering
46.44879913330078	21.41339111328125	2	PST
-45.62067413330078	-11.941741943359375	9	orange
-35.82897186279297	-4.5130743980407715	8	Ocean
-44.16815948486328	1.7531408071517944	0	Java
28.75813865661621	-8.452483177185059	4	rid
32.76911544799805	-23.648548126220703	6	hang
-16.16727066040039	-17.35147476196289	3	html
-38.13092041015625	35.70277786254883	7	Korea
-44.29070281982422	-6.275984764099121	9	rice
-47.2454719543457	-13.579055786132812	9	juice
-34.677642822265625	22.430160522460938	1	Honda
36.07133483886719	-21.182300567626953	6	hanging
-35.64220428466797	36.71539306640625	7	Hawaii
-23.62677764892578	-9.570068359375	1	Palm
-6.225133419036865	27.228679656982422	5	Kong
-35.82897186279297	-4.5130743980407715	8	ocean
-27.41051483154297	21.17535400390625	5	Muslim
-29.56169891357422	39.20781326293945	7	Singapore
10.923529624938965	2.3734309673309326	2	Package
27.934782028198242	-13.854825973510742	4	odd
19.20883560180664	-31.362497329711914	10	delay
-28.872644424438477	10.05389404296875	5	Hong
-35.78607177734375	23.803852081298828	1	Toyota
-15.477692604064941	-28.954164505004883	6	massage
-39.945823669433594	4.166184425354004	5	Dragon
-24.826087951660156	-16.44391441345215	2	Phil
-29.129152297973633	-31.970088958740234	8	sin
26.871294021606445	12.13599967956543	3	processor
-3.4817161560058594	-5.583610534667969	3	upload
-34.479373931884766	37.34054946899414	7	Vietnam
-9.768795013427734	8.660107612609863	0	Islands
10.335156440734863	-31.840774536132812	4	quit
17.197254180908203	-26.852773666381836	3	Traffic
-14.735315322875977	-25.845062255859375	6	Poker
9.834547996520996	-16.260303497314453	4	wisdom
-11.77628231048584	-30.69378662109375	6	slot
25.152441024780273	-4.36506986618042	4	bits
-37.12574768066406	33.602935791015625	7	Korean
-43.96876907348633	4.336488723754883	0	Temple
-14.362224578857422	-33.61499786376953	6	threads
-27.98504638671875	22.167572021484375	5	Islam
-27.070470809936523	-14.884907722473145	2	Plastic
-5.253971099853516	-1.5987370014190674	3	php
-44.69043731689453	-6.257501125335693	9	Rice
-26.734445571899414	23.07290267944336	5	Islamic
29.868667602539062	-38.52162170410156	10	disorder
16.381498336791992	-13.364583969116211	4	int
-15.25153636932373	-11.7372465133667	1	Oracle
-33.08827209472656	35.32162094116211	7	Delhi
9.31633472442627	-21.840795516967773	4	mid
-40.69626235961914	6.284836769104004	5	Tiger
-38.77185821533203	-12.840957641601562	9	Cotton
-10.023027420043945	-33.30369567871094	6	hook
22.424419403076172	-35.47657775878906	10	poverty
-3.7481653690338135	-2.8878273963928223	3	terminal
-32.35734558105469	39.86810302734375	7	Thailand
-5.253971099853516	-1.5987370014190674	3	PHP
8.123269081115723	8.8914155960083	2	Per
-48.460227966308594	-10.294968605041504	9	soup
14.781699180603027	-12.088361740112305	4	org
-12.549925804138184	-17.987321853637695	3	animation
24.86715316772461	10.493698120117188	3	Hardware
-40.775177001953125	36.13998794555664	7	Thai
34.831302642822266	1.4446861743927002	3	Additionally
-35.88833999633789	-1.622161626815796	8	Yoga
-17.8798828125	-15.979076385498047	3	http
-33.82809066772461	39.57252883911133	7	Philippines
25.42067527770996	-25.206144332885742	6	gambling
-29.671363830566406	0.10656481236219406	8	sake
-36.29225540161133	-1.7320584058761597	8	yoga
-25.385738372802734	-22.969846725463867	0	gang
10.091609001159668	7.130509853363037	2	pad
-38.456336975097656	34.744808197021484	7	Tokyo
-16.29526138305664	-14.82131290435791	3	CPU
19.58768653869629	-38.210567474365234	10	beating
