x	y	cluster	word
23.585891723632812	-2.104515314102173	4	University
5.873775005340576	0.843978762626648	8	December
-4.321421146392822	34.342342376708984	5	Canada
17.193252563476562	-3.22615385055542	8	knowledge
17.73253631591797	-44.38777160644531	9	Lake
-27.249452590942383	-32.73349380493164	3	Dec
23.937074661254883	-2.62078857421875	4	Europe
6.5037312507629395	-17.70665168762207	0	Christian
2.230963706970215	-3.1324946880340576	8	Estate
35.2957763671875	7.953033447265625	10	cold
10.498504638671875	-9.169489860534668	8	Conference
-21.39049530029297	29.10009002685547	1	Western
18.628280639648438	-8.47608470916748	8	classic
-2.198065757751465	31.300701141357422	5	Scott
32.699317932128906	10.402921676635742	10	winter
19.51958656311035	-39.85452651977539	9	League
18.740354537963867	36.286102294921875	2	Mac
21.364646911621094	-1.528266429901123	8	fantastic
-1.2024574279785156	6.912978649139404	7	Mountain
17.211668014526367	1.3049746751785278	7	Safety
13.35599422454834	-10.059979438781738	8	Classic
34.94062805175781	10.677063941955566	10	snow
-27.355480194091797	-22.030475616455078	3	Daniel
-9.804746627807617	9.40719985961914	4	Henry
11.983911514282227	-3.9439749717712402	8	authority
18.535886764526367	10.295907974243164	10	Northern
9.367995262145996	16.27956199645996	4	Metal
16.066194534301758	33.65497970581055	2	magic
0.8245717287063599	8.179936408996582	7	Forest
16.046287536621094	35.09668731689453	2	Magic
4.789854526519775	8.584412574768066	7	Saint
16.380653381347656	8.248819351196289	8	Outdoor
19.414215087890625	-41.982177734375	9	Lewis
12.218902587890625	-0.24019686877727509	8	Works
-4.999275207519531	-20.906444549560547	0	Crystal
-3.8482682704925537	32.30704879760742	5	Scotland
-27.643844604492188	-28.903968811035156	3	desktop
-5.21083402633667	29.4715518951416	5	Ontario
21.315975189208984	4.96706485748291	4	Atlantic
-2.5218758583068848	17.46693229675293	6	Bell
0.8321627378463745	-13.363390922546387	0	Clark
2.5320963859558105	-1.261693000793457	8	Region
17.985986709594727	-3.325254201889038	8	nations
21.47903823852539	-10.150834083557129	0	Christians
-2.7792041301727295	33.188594818115234	5	Vancouver
-21.99009895324707	28.308223724365234	1	Wales
30.423494338989258	10.723698616027832	10	Snow
-24.96186637878418	-28.92527198791504	3	deposit
3.893620014190674	-14.484569549560547	0	Castle
5.365189552307129	-17.65030860900879	0	Christopher
9.5258150100708	19.230932235717773	4	Maria
13.144100189208984	-43.9342155456543	9	Labor
-9.962769508361816	-3.8086163997650146	8	Authority
31.670181274414062	6.6620049476623535	10	Cold
8.184978485107422	-17.424592971801758	0	crystal
-27.67748260498047	-30.9685115814209	3	Designer
-11.842429161071777	7.529740333557129	4	Keith
-17.197023391723633	2.7823805809020996	6	Ridge
-20.148548126220703	30.08791732788086	1	walks
-28.463045120239258	-31.65262222290039	3	Deal
7.131608009338379	19.176265716552734	4	Rachel
-2.083028793334961	16.765100479125977	4	Nelson
-0.9142192006111145	15.430832862854004	6	Graham
15.895441055297852	-39.333885192871094	9	Liberty
-30.56157684326172	-28.967985153198242	3	Douglas
9.162870407104492	22.69064712524414	4	Marshall
-28.64562225341797	-27.926326751708984	3	Desktop
-3.008044719696045	18.685224533081055	4	Kent
-11.111352920532227	11.333126068115234	4	Albert
19.37360191345215	-4.4805192947387695	8	outlet
4.360558986663818	-17.884510040283203	0	Carl
-9.377106666564941	-3.206113576889038	8	Factory
20.076885223388672	-4.678912162780762	8	publications
-28.657804489135742	-29.926280975341797	3	Dental
-3.7477848529815674	34.07255554199219	5	Scottish
-16.681529998779297	1.671017050743103	6	Cooper
-2.9133033752441406	17.741748809814453	4	Birmingham
16.228647232055664	20.983556747436523	4	Marc
-22.26041603088379	22.556150436401367	1	Walter
7.541701316833496	23.87287139892578	4	Margaret
-28.680103302001953	-29.00493049621582	3	Delta
18.45663833618164	-8.42186450958252	8	classical
3.7027502059936523	-1.7589174509048462	8	Expert
-5.308554172515869	33.17448806762695	5	Swiss
33.78886795043945	6.839382171630859	10	NHL
-30.65752410888672	-26.69314956665039	3	Dry
-16.772363662719727	1.1762919425964355	6	Edwards
11.281723022460938	9.314717292785645	7	Stanley
33.43553161621094	6.952763080596924	10	Hockey
11.93598747253418	-8.988892555236816	8	Cap
-21.041240692138672	28.26683807373047	1	Wheels
-5.78494119644165	32.36158752441406	5	Switzerland
17.603391647338867	-1.7757242918014526	8	Recreation
-32.90645980834961	-22.006404876708984	3	Delaware
-4.1948723793029785	6.0560688972473145	7	Wildlife
1.0247710943222046	-16.942171096801758	0	Chelsea
16.663349151611328	-45.168155670166016	9	Lakes
15.504107475280762	-40.840511322021484	9	Legend
16.06479835510254	33.52402114868164	2	magical
-3.762103319168091	35.07780075073242	5	Montreal
11.090847969055176	-2.479299545288086	8	notion
-7.7453789710998535	16.855527877807617	4	Vermont
0.008719689212739468	11.81753921508789	7	Ralph
9.973934173583984	-15.165430068969727	0	CDs
18.46174430847168	-39.581642150878906	9	Laboratory
15.305299758911133	-40.22734832763672	9	legendary
16.605430603027344	-3.789879322052002	8	Federation
5.306865692138672	-14.1777925491333	0	Clock
-5.89078426361084	26.331928253173828	5	Edinburgh
15.482303619384766	-3.5317904949188232	8	Publication
7.3374199867248535	18.933208465576172	4	Rebecca
-9.588305473327637	9.583115577697754	4	Betty
12.051448822021484	1.4327783584594727	8	Auction
2.535276412963867	-2.7789759635925293	8	Outlet
-3.23219895362854	29.415266036987305	5	Glasgow
6.027622699737549	0.10288194566965103	8	Aluminum
21.613828659057617	-4.580794811248779	8	unions
18.490488052368164	35.88310241699219	2	McDonald
-15.424847602844238	2.3343467712402344	6	Copper
